Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID
4462,US-2017-125717,9/28/2017,10/01/2017,First Class,DS-13030,TEC-AC-10003657
4463,US-2017-125717,9/28/2017,10/01/2017,First Class,DS-13030,OFF-BI-10001718
4464,US-2017-125717,9/28/2017,10/01/2017,First Class,DS-13030,OFF-PA-10003022
4465,US-2017-125717,9/28/2017,10/01/2017,First Class,DS-13030,OFF-AP-10000891
4466,CA-2015-163895,08/07/2015,08/11/2015,Standard Class,NS-18640,OFF-BI-10004970
4467,CA-2017-168641,11/24/2017,12/01/2017,Standard Class,KA-16525,OFF-AR-10003759
4468,CA-2017-168641,11/24/2017,12/01/2017,Standard Class,KA-16525,OFF-EN-10003001
4469,CA-2017-168641,11/24/2017,12/01/2017,Standard Class,KA-16525,FUR-BO-10000780
4470,CA-2017-168641,11/24/2017,12/01/2017,Standard Class,KA-16525,OFF-PA-10001972
4471,CA-2017-156895,05/08/2017,05/12/2017,Standard Class,DJ-13510,FUR-CH-10003535
4472,CA-2017-121300,9/29/2017,9/29/2017,Same Day,MG-17680,FUR-CH-10003774
4473,CA-2017-121300,9/29/2017,9/29/2017,Same Day,MG-17680,TEC-AC-10004571
4474,CA-2017-121300,9/29/2017,9/29/2017,Same Day,MG-17680,FUR-TA-10004442
4475,CA-2017-121300,9/29/2017,9/29/2017,Same Day,MG-17680,OFF-PA-10002787
4476,CA-2017-121300,9/29/2017,9/29/2017,Same Day,MG-17680,FUR-FU-10004586
4477,CA-2017-121300,9/29/2017,9/29/2017,Same Day,MG-17680,OFF-PA-10002606
4478,CA-2017-130211,10/22/2017,10/22/2017,Same Day,BD-11620,OFF-ST-10000129
4479,CA-2017-130211,10/22/2017,10/22/2017,Same Day,BD-11620,FUR-TA-10003748
4480,CA-2014-147235,3/24/2014,3/28/2014,Standard Class,CD-11920,OFF-PA-10004948
4481,CA-2016-109365,11/03/2016,11/08/2016,Standard Class,XP-21865,OFF-FA-10001561
4482,CA-2016-109365,11/03/2016,11/08/2016,Standard Class,XP-21865,OFF-AP-10002998
4483,CA-2016-109365,11/03/2016,11/08/2016,Standard Class,XP-21865,OFF-BI-10003981
4484,CA-2016-109365,11/03/2016,11/08/2016,Standard Class,XP-21865,OFF-PA-10001725
4485,CA-2016-109365,11/03/2016,11/08/2016,Standard Class,XP-21865,OFF-BI-10002071
4486,CA-2016-109365,11/03/2016,11/08/2016,Standard Class,XP-21865,OFF-PA-10000477
4487,CA-2016-109365,11/03/2016,11/08/2016,Standard Class,XP-21865,OFF-PA-10004359
4488,CA-2015-162621,09/05/2015,09/11/2015,Standard Class,CA-12055,OFF-BI-10000962
4489,CA-2015-162621,09/05/2015,09/11/2015,Standard Class,CA-12055,OFF-SU-10003567
4490,CA-2015-162621,09/05/2015,09/11/2015,Standard Class,CA-12055,OFF-BI-10003708
4491,CA-2017-105921,8/14/2017,8/21/2017,Standard Class,JM-15250,FUR-TA-10001095
4492,CA-2014-150798,12/01/2014,12/03/2014,Second Class,JK-15730,TEC-CO-10001571
4493,CA-2014-150798,12/01/2014,12/03/2014,Second Class,JK-15730,FUR-FU-10000221
4494,CA-2014-150798,12/01/2014,12/03/2014,Second Class,JK-15730,OFF-PA-10001972
4495,CA-2014-150798,12/01/2014,12/03/2014,Second Class,JK-15730,FUR-CH-10000015
4496,CA-2017-112753,6/18/2017,6/23/2017,Standard Class,CC-12670,FUR-BO-10004015
4497,CA-2017-112753,6/18/2017,6/23/2017,Standard Class,CC-12670,OFF-PA-10002036
4498,CA-2017-155075,12/02/2017,12/09/2017,Standard Class,GW-14605,OFF-BI-10003650
4499,CA-2014-103401,11/21/2014,11/26/2014,Standard Class,GR-14560,OFF-PA-10003309
4500,CA-2016-124814,04/10/2016,4/16/2016,Standard Class,FM-14215,OFF-PA-10002787
4501,CA-2016-124814,04/10/2016,4/16/2016,Standard Class,FM-14215,OFF-BI-10000174
4502,CA-2014-116757,6/30/2014,07/04/2014,Standard Class,MS-17980,OFF-PA-10002005
4503,CA-2014-116757,6/30/2014,07/04/2014,Standard Class,MS-17980,OFF-FA-10002815
4504,US-2014-138247,12/24/2014,12/29/2014,Standard Class,BF-11170,TEC-PH-10000213
4505,US-2014-138247,12/24/2014,12/29/2014,Standard Class,BF-11170,OFF-AP-10000828
4506,US-2014-138247,12/24/2014,12/29/2014,Standard Class,BF-11170,TEC-AC-10004708
4507,US-2014-138247,12/24/2014,12/29/2014,Standard Class,BF-11170,TEC-PH-10001530
4508,US-2014-138247,12/24/2014,12/29/2014,Standard Class,BF-11170,OFF-ST-10002301
4509,US-2014-138247,12/24/2014,12/29/2014,Standard Class,BF-11170,FUR-FU-10002554
4510,CA-2017-167003,5/23/2017,5/29/2017,Standard Class,VS-21820,FUR-TA-10001520
4511,CA-2016-119935,11/10/2016,11/14/2016,Standard Class,KM-16225,FUR-FU-10001085
4512,CA-2016-119935,11/10/2016,11/14/2016,Standard Class,KM-16225,OFF-BI-10001597
4513,CA-2016-118969,10/02/2016,10/03/2016,First Class,LP-17095,OFF-BI-10002429
4514,CA-2016-145240,09/06/2016,09/08/2016,First Class,BG-11740,OFF-ST-10001590
4515,CA-2016-120873,10/27/2016,11/01/2016,Second Class,BW-11200,FUR-CH-10000847
4516,US-2017-111920,10/22/2017,10/26/2017,Standard Class,PS-18970,OFF-AR-10003179
4517,US-2016-128678,9/15/2016,9/20/2016,Standard Class,RB-19570,OFF-PA-10000807
4518,US-2016-128678,9/15/2016,9/20/2016,Standard Class,RB-19570,OFF-BI-10002103
4519,CA-2016-101385,9/25/2016,10/01/2016,Standard Class,JW-16075,OFF-AR-10004441
4520,CA-2017-107167,06/10/2017,6/14/2017,Standard Class,ND-18460,OFF-ST-10003805
4521,CA-2014-109491,2/20/2014,2/26/2014,Standard Class,LC-16930,TEC-AC-10001284
4522,CA-2014-109491,2/20/2014,2/26/2014,Standard Class,LC-16930,FUR-FU-10000221
4523,CA-2017-105445,2/20/2017,2/25/2017,Second Class,BP-11095,OFF-FA-10001229
4524,CA-2014-107454,11/02/2014,11/06/2014,Standard Class,RD-19720,OFF-LA-10001569
4525,CA-2014-107454,11/02/2014,11/06/2014,Standard Class,RD-19720,FUR-FU-10004018
4526,US-2017-105046,7/17/2017,7/23/2017,Standard Class,BE-11335,TEC-PH-10004536
4527,US-2017-105046,7/17/2017,7/23/2017,Standard Class,BE-11335,OFF-PA-10004353
4528,US-2017-105046,7/17/2017,7/23/2017,Standard Class,BE-11335,FUR-FU-10004848
4529,CA-2017-152856,09/08/2017,09/10/2017,Second Class,RS-19765,TEC-AC-10004864
4530,CA-2016-134691,11/14/2016,11/18/2016,Standard Class,KC-16540,OFF-BI-10002393
4531,CA-2016-118759,11/14/2016,11/17/2016,First Class,MB-17305,FUR-CH-10002335
4532,CA-2016-118759,11/14/2016,11/17/2016,First Class,MB-17305,OFF-ST-10001590
4533,CA-2014-140403,10/10/2014,10/10/2014,Same Day,TN-21040,FUR-CH-10002774
4534,CA-2014-140403,10/10/2014,10/10/2014,Same Day,TN-21040,OFF-EN-10001219
4535,CA-2015-163104,3/19/2015,3/26/2015,Standard Class,MC-18130,OFF-PA-10001947
4536,CA-2017-138464,07/08/2017,07/12/2017,Standard Class,VF-21715,FUR-FU-10003142
4537,CA-2017-138464,07/08/2017,07/12/2017,Standard Class,VF-21715,OFF-BI-10001543
4538,CA-2017-138464,07/08/2017,07/12/2017,Standard Class,VF-21715,OFF-AR-10003560
4539,CA-2017-138464,07/08/2017,07/12/2017,Standard Class,VF-21715,OFF-AR-10004757
4540,CA-2015-104129,2/27/2015,03/02/2015,Standard Class,ES-14080,TEC-PH-10003800
4541,CA-2015-104129,2/27/2015,03/02/2015,Standard Class,ES-14080,FUR-TA-10004152
4542,US-2017-132206,6/16/2017,6/21/2017,Standard Class,MK-17905,OFF-BI-10000756
4543,CA-2017-113474,3/30/2017,3/31/2017,First Class,TM-21490,OFF-EN-10004206
4544,CA-2015-126557,07/12/2015,7/17/2015,Second Class,RL-19615,FUR-CH-10004477
4545,CA-2015-126557,07/12/2015,7/17/2015,Second Class,RL-19615,TEC-PH-10003505
4546,CA-2015-126557,07/12/2015,7/17/2015,Second Class,RL-19615,TEC-PH-10000526
4547,CA-2015-126557,07/12/2015,7/17/2015,Second Class,RL-19615,OFF-BI-10003314
4548,CA-2015-126557,07/12/2015,7/17/2015,Second Class,RL-19615,OFF-AR-10003190
4549,CA-2015-126557,07/12/2015,7/17/2015,Second Class,RL-19615,FUR-FU-10001861
4550,CA-2015-126557,07/12/2015,7/17/2015,Second Class,RL-19615,TEC-PH-10003963
4551,US-2017-107636,4/30/2017,05/02/2017,First Class,NM-18520,OFF-LA-10003388
4552,US-2014-165862,7/13/2014,7/17/2014,Standard Class,GK-14620,FUR-TA-10002855
4553,US-2014-106334,12/27/2014,01/02/2015,Standard Class,JF-15490,FUR-CH-10004886
4554,US-2014-106334,12/27/2014,01/02/2015,Standard Class,JF-15490,OFF-PA-10003657
4555,CA-2016-101448,2/27/2016,03/01/2016,Second Class,EB-13930,OFF-BI-10004738
4556,CA-2015-130218,3/23/2015,3/26/2015,First Class,SG-20470,OFF-FA-10003112
4557,CA-2015-130218,3/23/2015,3/26/2015,First Class,SG-20470,OFF-ST-10002486
4558,US-2017-117331,10/21/2017,10/28/2017,Standard Class,ND-18370,OFF-BI-10003984
4559,CA-2014-127383,12/31/2014,01/05/2015,Standard Class,CM-11815,OFF-EN-10004773
4560,CA-2014-110219,05/05/2014,05/08/2014,First Class,EB-13870,FUR-CH-10001146
4561,CA-2015-118871,12/04/2015,12/09/2015,Second Class,HM-14860,OFF-EN-10003296
4562,CA-2015-118871,12/04/2015,12/09/2015,Second Class,HM-14860,TEC-PH-10000193
4563,CA-2015-118871,12/04/2015,12/09/2015,Second Class,HM-14860,FUR-FU-10002111
4564,CA-2017-129490,9/26/2017,9/30/2017,Standard Class,SJ-20125,FUR-CH-10003298
4565,CA-2014-101175,12/09/2014,12/14/2014,Standard Class,DM-12955,OFF-ST-10004950
4566,US-2017-149510,12/03/2017,12/10/2017,Standard Class,MC-17575,OFF-AP-10002350
4567,US-2017-149510,12/03/2017,12/10/2017,Standard Class,MC-17575,OFF-BI-10004233
4568,US-2017-149510,12/03/2017,12/10/2017,Standard Class,MC-17575,OFF-PA-10001892
4569,CA-2015-111990,11/08/2015,11/13/2015,Standard Class,DB-13660,OFF-BI-10003291
4570,CA-2014-169460,4/19/2014,4/21/2014,Second Class,NF-18595,FUR-FU-10004017
4571,US-2015-152128,5/25/2015,5/27/2015,Second Class,NM-18445,OFF-AR-10002445
4572,US-2015-152128,5/25/2015,5/27/2015,Second Class,NM-18445,OFF-BI-10001718
4573,CA-2017-126662,7/17/2017,7/21/2017,Standard Class,AB-10255,TEC-CO-10004202
4574,CA-2016-139395,12/12/2016,12/18/2016,Standard Class,MG-17650,TEC-PH-10002103
4575,CA-2016-139395,12/12/2016,12/18/2016,Standard Class,MG-17650,FUR-FU-10003724
4576,CA-2016-139395,12/12/2016,12/18/2016,Standard Class,MG-17650,OFF-AR-10003732
4577,CA-2016-139395,12/12/2016,12/18/2016,Standard Class,MG-17650,OFF-ST-10000885
4578,US-2014-121734,04/11/2014,4/16/2014,Standard Class,SE-20110,OFF-BI-10004817
4579,CA-2015-110947,06/09/2015,6/15/2015,Standard Class,AG-10765,OFF-BI-10001670
4580,US-2014-150126,7/27/2014,08/02/2014,Standard Class,AS-10045,OFF-PA-10002709
4581,CA-2015-164427,7/31/2015,08/06/2015,Standard Class,AR-10405,TEC-AC-10004469
4582,CA-2016-120250,9/19/2016,9/22/2016,First Class,AP-10720,FUR-FU-10003424
4583,CA-2016-121993,06/10/2016,06/12/2016,First Class,JB-16000,OFF-LA-10003720
4584,US-2016-100405,8/26/2016,8/28/2016,Second Class,TS-21430,OFF-AR-10000390
4585,US-2017-163790,11/02/2017,11/04/2017,Second Class,NL-18310,OFF-EN-10001335
4586,US-2017-163790,11/02/2017,11/04/2017,Second Class,NL-18310,OFF-AR-10003469
4587,US-2017-163790,11/02/2017,11/04/2017,Second Class,NL-18310,OFF-BI-10003718
4588,US-2017-163790,11/02/2017,11/04/2017,Second Class,NL-18310,OFF-FA-10004838
4589,US-2017-163790,11/02/2017,11/04/2017,Second Class,NL-18310,FUR-FU-10002508
4590,US-2017-163790,11/02/2017,11/04/2017,Second Class,NL-18310,OFF-ST-10001511
4591,CA-2016-129868,12/26/2016,12/31/2016,Standard Class,MC-18130,OFF-SU-10000952
4592,CA-2016-129868,12/26/2016,12/31/2016,Standard Class,MC-18130,TEC-PH-10002275
4593,CA-2016-129868,12/26/2016,12/31/2016,Standard Class,MC-18130,FUR-CH-10003535
4594,CA-2016-129868,12/26/2016,12/31/2016,Standard Class,MC-18130,OFF-AP-10004052
4595,CA-2016-129868,12/26/2016,12/31/2016,Standard Class,MC-18130,FUR-TA-10003473
4596,CA-2016-129868,12/26/2016,12/31/2016,Standard Class,MC-18130,OFF-AR-10001897
4597,CA-2016-140564,12/05/2016,12/10/2016,Second Class,TC-21475,OFF-AR-10000034
4598,US-2017-169502,8/28/2017,09/01/2017,Standard Class,MG-17650,OFF-SU-10004115
4599,US-2017-169502,8/28/2017,09/01/2017,Standard Class,MG-17650,OFF-AP-10001947
4600,CA-2015-146948,7/16/2015,7/20/2015,Standard Class,MG-17890,FUR-CH-10004853
4601,CA-2015-146948,7/16/2015,7/20/2015,Standard Class,MG-17890,OFF-EN-10000483
4602,CA-2015-146948,7/16/2015,7/20/2015,Standard Class,MG-17890,OFF-FA-10001332
4603,US-2015-113327,5/26/2015,5/29/2015,Second Class,BF-11170,OFF-PA-10003790
4604,US-2015-113327,5/26/2015,5/29/2015,Second Class,BF-11170,OFF-PA-10003134
4605,US-2015-113327,5/26/2015,5/29/2015,Second Class,BF-11170,OFF-EN-10004459
4606,US-2015-113327,5/26/2015,5/29/2015,Second Class,BF-11170,TEC-AC-10003628
4607,CA-2015-135020,5/28/2015,06/02/2015,Standard Class,MS-17770,TEC-PH-10004093
4608,CA-2015-135020,5/28/2015,06/02/2015,Standard Class,MS-17770,OFF-ST-10001490
4609,CA-2015-135020,5/28/2015,06/02/2015,Standard Class,MS-17770,OFF-BI-10000605
4610,CA-2015-135020,5/28/2015,06/02/2015,Standard Class,MS-17770,OFF-PA-10004255
4611,US-2017-141852,11/09/2017,11/14/2017,Standard Class,JE-15745,FUR-FU-10000023
4612,CA-2016-109407,1/24/2016,1/26/2016,Second Class,HG-14965,OFF-BI-10000285
4613,US-2017-165953,12/31/2016,01/06/2017,Standard Class,EP-13915,OFF-AR-10000588
4614,US-2017-165953,12/31/2016,01/06/2017,Standard Class,EP-13915,OFF-PA-10002250
4615,CA-2016-144540,09/05/2016,09/10/2016,Standard Class,GH-14410,OFF-AP-10002457
4616,CA-2016-144540,09/05/2016,09/10/2016,Standard Class,GH-14410,OFF-FA-10002763
4617,CA-2015-159863,09/04/2015,09/07/2015,Second Class,DS-13180,TEC-AC-10000109
4618,CA-2015-117800,9/21/2015,9/26/2015,Standard Class,TH-21550,TEC-PH-10002415
4619,CA-2015-117800,9/21/2015,9/26/2015,Standard Class,TH-21550,FUR-CH-10000785
4620,CA-2017-145219,12/24/2017,12/25/2017,First Class,RM-19675,TEC-CO-10001449
4621,CA-2017-145219,12/24/2017,12/25/2017,First Class,RM-19675,OFF-BI-10001670
4622,CA-2015-161214,10/05/2015,10/08/2015,Second Class,SF-20965,OFF-ST-10001328
4623,CA-2017-147228,09/09/2017,9/14/2017,Standard Class,SO-20335,OFF-SU-10001225
4624,CA-2017-147228,09/09/2017,9/14/2017,Standard Class,SO-20335,OFF-PA-10000357
4625,CA-2017-147228,09/09/2017,9/14/2017,Standard Class,SO-20335,OFF-ST-10000046
4626,CA-2017-147228,09/09/2017,9/14/2017,Standard Class,SO-20335,FUR-FU-10000023
4627,CA-2016-101336,11/13/2016,11/18/2016,Standard Class,CK-12760,OFF-ST-10003455
4628,CA-2016-101336,11/13/2016,11/18/2016,Standard Class,CK-12760,OFF-ST-10000876
4629,CA-2016-101336,11/13/2016,11/18/2016,Standard Class,CK-12760,OFF-AR-10003582
4630,CA-2016-101336,11/13/2016,11/18/2016,Standard Class,CK-12760,OFF-ST-10004258
4631,US-2015-126235,10/15/2015,10/15/2015,Same Day,GA-14725,FUR-FU-10000719
4632,CA-2017-168396,08/03/2017,08/08/2017,Second Class,BD-11725,OFF-LA-10001297
4633,CA-2017-168396,08/03/2017,08/08/2017,Second Class,BD-11725,FUR-FU-10000723
4634,CA-2015-130456,8/21/2015,8/26/2015,Standard Class,DS-13180,FUR-BO-10003893
4635,CA-2015-130456,8/21/2015,8/26/2015,Standard Class,DS-13180,OFF-ST-10000736
4636,CA-2017-116288,03/12/2017,3/17/2017,Standard Class,BS-11380,OFF-ST-10000736
4637,CA-2017-168228,4/27/2017,4/29/2017,First Class,AP-10915,OFF-AR-10003373
4638,CA-2017-168228,4/27/2017,4/29/2017,First Class,AP-10915,OFF-AR-10000390
4639,CA-2017-168228,4/27/2017,4/29/2017,First Class,AP-10915,OFF-AR-10001725
4640,CA-2016-102162,09/11/2016,9/16/2016,Standard Class,JF-15565,TEC-CO-10001943
4641,CA-2016-102162,09/11/2016,9/16/2016,Standard Class,JF-15565,OFF-EN-10002312
4642,CA-2017-130141,10/22/2017,10/24/2017,Second Class,HA-14905,OFF-BI-10000831
4643,CA-2017-130141,10/22/2017,10/24/2017,Second Class,HA-14905,FUR-CH-10000749
4644,CA-2015-147501,08/02/2015,08/06/2015,Standard Class,Co-12640,OFF-BI-10002003
4645,CA-2015-147501,08/02/2015,08/06/2015,Standard Class,Co-12640,TEC-MA-10001972
4646,CA-2016-143910,08/12/2016,8/16/2016,Standard Class,BC-11125,FUR-CH-10000225
4647,CA-2014-146885,5/30/2014,06/05/2014,Standard Class,EB-13840,OFF-PA-10001622
4648,CA-2016-139556,4/26/2016,05/01/2016,Standard Class,DB-13360,FUR-CH-10004983
4649,CA-2017-129357,5/14/2017,5/19/2017,Standard Class,KB-16585,OFF-PA-10003228
4650,CA-2017-129357,5/14/2017,5/19/2017,Standard Class,KB-16585,OFF-SU-10004498
4651,CA-2017-150987,04/08/2017,04/12/2017,Standard Class,AH-10120,OFF-PA-10001878
4652,CA-2017-150987,04/08/2017,04/12/2017,Standard Class,AH-10120,OFF-PA-10002923
4653,CA-2017-132647,2/17/2017,2/23/2017,Standard Class,GH-14410,OFF-PA-10001838
4654,CA-2017-132647,2/17/2017,2/23/2017,Standard Class,GH-14410,OFF-ST-10003123
4655,CA-2017-159107,6/24/2017,6/26/2017,Second Class,KT-16480,OFF-FA-10001332
4656,CA-2014-160738,05/05/2014,05/10/2014,Standard Class,KH-16330,OFF-ST-10003442
4657,CA-2015-112130,05/03/2015,05/07/2015,Standard Class,SV-20785,OFF-AR-10001468
4658,CA-2015-112130,05/03/2015,05/07/2015,Standard Class,SV-20785,OFF-AP-10003266
4659,CA-2015-112130,05/03/2015,05/07/2015,Standard Class,SV-20785,OFF-PA-10002230
4660,CA-2015-112130,05/03/2015,05/07/2015,Standard Class,SV-20785,OFF-AP-10003622
4661,CA-2015-112130,05/03/2015,05/07/2015,Standard Class,SV-20785,TEC-AC-10001542
4662,CA-2015-112130,05/03/2015,05/07/2015,Standard Class,SV-20785,FUR-CH-10002965
4663,CA-2015-112130,05/03/2015,05/07/2015,Standard Class,SV-20785,OFF-ST-10000563
4664,CA-2016-111409,9/18/2016,9/22/2016,Standard Class,PO-18850,OFF-LA-10002787
4665,CA-2016-116232,9/22/2016,9/26/2016,Standard Class,AC-10450,OFF-BI-10004022
4666,CA-2016-116232,9/22/2016,9/26/2016,Standard Class,AC-10450,OFF-LA-10001158
4667,CA-2016-116547,01/10/2016,1/17/2016,Standard Class,KB-16585,FUR-FU-10000076
4668,CA-2016-116547,01/10/2016,1/17/2016,Standard Class,KB-16585,TEC-AC-10002335
4669,US-2017-133200,05/06/2017,05/11/2017,Standard Class,DB-13555,OFF-BI-10002827
4670,US-2017-133200,05/06/2017,05/11/2017,Standard Class,DB-13555,FUR-BO-10001601
4671,US-2017-133200,05/06/2017,05/11/2017,Standard Class,DB-13555,OFF-ST-10001932
4672,CA-2016-133550,7/31/2016,08/06/2016,Standard Class,KL-16645,OFF-AP-10001005
4673,CA-2016-133550,7/31/2016,08/06/2016,Standard Class,KL-16645,TEC-PH-10004042
4674,CA-2016-133550,7/31/2016,08/06/2016,Standard Class,KL-16645,TEC-PH-10001079
4675,CA-2016-133550,7/31/2016,08/06/2016,Standard Class,KL-16645,FUR-FU-10002918
4676,CA-2017-139416,3/27/2017,3/29/2017,Second Class,AG-10270,FUR-FU-10003832
4677,CA-2014-114510,3/14/2014,3/19/2014,Standard Class,JF-15295,OFF-BI-10001617
4678,CA-2014-114510,3/14/2014,3/19/2014,Standard Class,JF-15295,OFF-ST-10000736
4679,CA-2014-114510,3/14/2014,3/19/2014,Standard Class,JF-15295,TEC-AC-10004877
4680,CA-2014-114510,3/14/2014,3/19/2014,Standard Class,JF-15295,OFF-ST-10003221
4681,CA-2014-114510,3/14/2014,3/19/2014,Standard Class,JF-15295,OFF-BI-10003007
4682,CA-2016-169215,7/14/2016,7/18/2016,Second Class,RE-19450,OFF-FA-10000936
4683,CA-2016-127698,12/01/2016,12/01/2016,Same Day,MV-18190,TEC-PH-10003811
4684,CA-2016-159912,8/29/2016,09/03/2016,Standard Class,GB-14530,FUR-TA-10004152
4685,CA-2016-159912,8/29/2016,09/03/2016,Standard Class,GB-14530,FUR-BO-10002853
4686,CA-2016-159912,8/29/2016,09/03/2016,Standard Class,GB-14530,OFF-BI-10002071
4687,CA-2016-159912,8/29/2016,09/03/2016,Standard Class,GB-14530,OFF-FA-10000053
4688,CA-2016-101987,6/24/2016,6/30/2016,Standard Class,HL-15040,TEC-PH-10001305
4689,US-2017-154851,3/30/2017,04/03/2017,Standard Class,BP-11155,OFF-BI-10001525
4690,CA-2014-138681,12/20/2014,12/22/2014,First Class,CT-11995,FUR-FU-10001876
4691,CA-2014-138681,12/20/2014,12/22/2014,First Class,CT-11995,TEC-AC-10003628
4692,CA-2014-138681,12/20/2014,12/22/2014,First Class,CT-11995,FUR-CH-10004860
4693,CA-2014-138681,12/20/2014,12/22/2014,First Class,CT-11995,OFF-PA-10000357
4694,CA-2014-138681,12/20/2014,12/22/2014,First Class,CT-11995,OFF-PA-10003270
4695,US-2015-138121,12/17/2015,12/17/2015,Same Day,JL-15835,OFF-BI-10000320
4696,US-2015-138121,12/17/2015,12/17/2015,Same Day,JL-15835,FUR-CH-10003846
4697,US-2015-138121,12/17/2015,12/17/2015,Same Day,JL-15835,FUR-CH-10004875
4698,US-2015-138121,12/17/2015,12/17/2015,Same Day,JL-15835,FUR-CH-10003817
4699,US-2015-138121,12/17/2015,12/17/2015,Same Day,JL-15835,FUR-FU-10002116
4700,CA-2017-140298,05/11/2017,5/17/2017,Standard Class,JK-16120,OFF-AR-10003481
4701,CA-2017-140298,05/11/2017,5/17/2017,Standard Class,JK-16120,OFF-ST-10004180
4702,CA-2017-140298,05/11/2017,5/17/2017,Standard Class,JK-16120,OFF-PA-10003657
4703,CA-2017-140298,05/11/2017,5/17/2017,Standard Class,JK-16120,FUR-FU-10001967
4704,CA-2016-166240,6/24/2016,6/28/2016,Standard Class,DH-13075,OFF-AP-10002082
4705,CA-2016-158435,5/17/2016,5/18/2016,First Class,AG-10900,OFF-SU-10000381
4706,CA-2016-158435,5/17/2016,5/18/2016,First Class,AG-10900,OFF-LA-10002475
4707,CA-2016-158435,5/17/2016,5/18/2016,First Class,AG-10900,FUR-FU-10003975
4708,CA-2017-138149,6/29/2017,6/30/2017,First Class,WB-21850,OFF-BI-10003091
4709,CA-2017-138149,6/29/2017,6/30/2017,First Class,WB-21850,OFF-ST-10002974
4710,CA-2017-138149,6/29/2017,6/30/2017,First Class,WB-21850,OFF-AR-10000255
4711,CA-2017-138149,6/29/2017,6/30/2017,First Class,WB-21850,TEC-AC-10001284
4712,CA-2014-112403,3/31/2014,3/31/2014,Same Day,JO-15280,OFF-BI-10003529
4713,CA-2014-108273,12/16/2014,12/21/2014,Standard Class,EJ-13720,OFF-PA-10000029
4714,CA-2014-108273,12/16/2014,12/21/2014,Standard Class,EJ-13720,FUR-FU-10002116
4715,CA-2017-121643,5/18/2017,5/20/2017,First Class,AB-10105,TEC-PH-10002200
4716,US-2015-122910,05/12/2015,5/16/2015,Standard Class,LT-16765,TEC-PH-10000441
4717,CA-2017-143126,12/03/2017,12/07/2017,Second Class,CM-12655,FUR-TA-10002958
4718,CA-2015-129042,12/12/2015,12/17/2015,Standard Class,EM-13960,OFF-AR-10001662
4719,CA-2015-109736,10/10/2015,10/11/2015,First Class,DJ-13420,OFF-PA-10004101
4720,CA-2015-142601,4/18/2015,4/20/2015,Second Class,DE-13255,OFF-ST-10002756
4721,CA-2015-142601,4/18/2015,4/20/2015,Second Class,DE-13255,OFF-PA-10000483
4722,CA-2014-106229,06/07/2014,06/11/2014,Second Class,NR-18550,FUR-TA-10002041
4723,US-2017-135230,09/01/2017,09/07/2017,Standard Class,CK-12325,OFF-AR-10001166
4724,CA-2016-159653,5/22/2016,5/22/2016,Same Day,JF-15490,OFF-LA-10004345
4725,CA-2016-131968,11/11/2016,11/15/2016,Standard Class,LB-16795,OFF-BI-10002852
4726,CA-2016-131968,11/11/2016,11/15/2016,Standard Class,LB-16795,OFF-AP-10001058
4727,CA-2014-119151,11/25/2014,11/29/2014,Second Class,MP-18175,OFF-ST-10003470
4728,CA-2014-119151,11/25/2014,11/29/2014,Second Class,MP-18175,FUR-BO-10003159
4729,CA-2014-123323,11/07/2014,11/12/2014,Standard Class,LH-16900,OFF-BI-10003684
4730,CA-2016-124681,7/18/2016,7/23/2016,Second Class,SV-20935,TEC-AC-10000487
4731,US-2015-103996,3/29/2015,3/31/2015,Second Class,RB-19435,OFF-PA-10001736
4732,US-2015-103996,3/29/2015,3/31/2015,Second Class,RB-19435,OFF-PA-10001609
4733,US-2015-103996,3/29/2015,3/31/2015,Second Class,RB-19435,TEC-AC-10003116
4734,US-2015-103996,3/29/2015,3/31/2015,Second Class,RB-19435,FUR-FU-10004586
4735,CA-2016-120530,04/07/2016,04/12/2016,Standard Class,Dl-13600,FUR-CH-10000454
4736,CA-2015-155054,6/13/2015,6/19/2015,Standard Class,PS-19045,OFF-BI-10004970
